"";"Tamanho";"Sexo";"Ano"
"873";136,209377880621;"F";2018
"874";149,055097179281;"F";2023
"875";158,513164016532;"M";2019
"876";147,988556053111;"F";2022
"877";145,053720362316;"F";2019
"878";145,842447520006;"F";2022
"879";133,237118671267;"M";2021
"880";155,943294945439;"F";2021
"881";133,630420862257;"M";2021
"882";153,839262997126;"M";2021
"883";158,819692108348;"M";2023
"884";147,164664545065;"F";2022
"885";151,136795475342;"F";2019
"886";177,655716705976;"F";2020
"887";160,06998479479;"F";2022
"888";142,4651456046;"M";2018
"889";157,49106945591;"F";2019
"890";140,538593085726;"F";2018
"891";139,038690516294;"F";2021
"892";161,190896751812;"M";2023
"893";153,635780295266;"M";2020
"894";143,161756399572;"M";2018
"895";164,21923028366;"F";2018
"896";161,247449302901;"M";2020
"897";150,486046391033;"M";2023
"898";141,546669895037;"F";2021
"899";154,159111052698;"M";2022
"900";154,828913080435;"M";2021
"901";159,320368738658;"F";2018
"902";155,221913358984;"M";2023
"903";163,538857528647;"F";2022
"904";141,689218546835;"F";2020
"905";146,971547709194;"F";2022
"906";143,228894659889;"F";2019
"907";138,166133094865;"F";2023
"908";147,688472354167;"M";2019
"909";153,568615499147;"F";2019
"910";158,248594761887;"M";2018
"911";133,839376824691;"F";2023
"912";140,093078121138;"M";2021
"913";144,633619907181;"F";2022
"914";149,8216456638;"M";2020
"915";150,538043832243;"M";2020
"916";152,711211865108;"F";2021
"917";154,044769902531;"M";2019
"918";154,540875264867;"F";2018
"919";156,66340242188;"M";2021
"920";137,023491104337;"M";2023
"921";147,581193200528;"F";2021
"922";151,751763889059;"M";2022
"923";125,312032165943;"M";2018
"924";183,146228027507;"F";2020
"925";156,935607190069;"M";2021
"926";153,05255464922;"M";2018
"927";151,37773711798;"M";2018
"928";133,031446842788;"M";2021
"929";138,898839280193;"M";2020
"930";157,772536345786;"F";2021
"931";147,006719947363;"F";2020
"932";153,192804591151;"F";2019
"933";158,381033438746;"M";2022
"934";155,818626640756;"F";2020
"935";147,861821426187;"F";2019
"936";145,87201518908;"M";2020
"937";166,746162923941;"M";2020
"938";154,454377975142;"F";2022
"939";150,1556094763;"M";2022
"940";168,097258523634;"M";2020
"941";155,038798150221;"M";2019
"942";143,560215032782;"M";2023
"943";180,302244025664;"F";2023
"944";136,499147341538;"F";2021
"945";148,418203217049;"M";2020
"946";151,072568023177;"M";2022
"947";131,173560338167;"F";2023
"948";156,542994365824;"F";2020
"949";159,85363850023;"F";2021
"950";151,83426225558;"M";2018
"951";147,85635159701;"M";2020
"952";126,161750243896;"F";2020
"953";143,886731339558;"M";2018
"954";138,148428503659;"M";2019
"955";144,624157719826;"F";2022
"956";164,732959776769;"M";2022
"957";151,088478041265;"F";2019
"958";148,174930609113;"M";2020
"959";160,228880783006;"M";2019
"960";147,500464746779;"F";2018
"961";151,278986929214;"M";2022
"962";128,69186836474;"F";2023
"963";158,627171595622;"M";2023
"964";157,042576341872;"F";2020
"965";146,458752680473;"M";2019
"966";157,207932333757;"M";2022
"967";153,441442911342;"M";2022
"968";155,898078049053;"F";2023
"969";135,047374508191;"F";2023
"970";146,819626452413;"F";2019
"971";162,031191250579;"M";2021
"972";136,825206505327;"M";2022
"973";131,459638885591;"F";2020
"974";150,986973554351;"F";2023
"975";150,56515030338;"F";2020
"976";147,052876403774;"F";2023
"977";142,056839520947;"F";2021
"978";170,813332335221;"M";2020
"979";150,934156757686;"F";2020
"980";146,405975256345;"F";2021
"981";142,472115813891;"F";2019
"982";146,469428951462;"F";2020
"983";146,828094567155;"M";2020
"984";148,06662033078;"F";2018
"985";128,003050991263;"M";2023
"986";156,555589789075;"M";2020
"987";150,510408440734;"F";2018
"988";146,28494705792;"M";2022
"989";155,371166588091;"M";2018
"990";143,565847543629;"M";2020
"991";161,99790368927;"M";2018
"992";147,007990824632;"F";2022
"993";141,771163779717;"M";2019
"994";153,485917015269;"M";2022
"995";144,934332612472;"F";2022
"996";143,818944415186;"F";2023
"997";154,897718399104;"M";2023
"998";165,496209927614;"M";2020
"999";140,557294481512;"F";2023
"1000";160,135829669667;"F";2018
"1001";152,108929521059;"M";2022
"1002";171,960370164677;"F";2022
"1003";140,39957151803;"M";2022
"1004";166,862140846002;"M";2020
"1005";154,506167280399;"F";2020
"1006";142,303588871119;"F";2019
"1007";163,975452457472;"M";2022
"1008";124,038916044296;"F";2020
"1009";139,813552454125;"F";2019
"1010";149,811835516653;"F";2021
"1011";158,744634514521;"F";2023
"1012";145,093020088721;"M";2020
"1013";141,213667692303;"M";2023
"1014";154,180424090626;"F";2022
"1015";161,934002905365;"M";2018
"1016";155,812891593518;"F";2020
"1017";146,333138397342;"M";2018
"1018";140,431140936406;"F";2020
"1019";150,649335389944;"F";2018
"1020";143,484878249117;"F";2019
"1021";138,659860781586;"F";2020
"1022";158,060046859091;"F";2022
"1023";157,558486758605;"F";2022
"1024";155,431407277279;"F";2023
"1025";148,561501287461;"M";2020
"1026";155,361390140649;"F";2018
"1027";141,807428094094;"M";2019
"1028";150,09434841432;"M";2023
"1029";147,784847974847;"M";2020
"1030";152,014992240208;"M";2018
"1031";153,980167669996;"F";2019
"1032";148,593725147858;"F";2022
"1033";148,203967341249;"M";2023
"1034";148,494036625992;"F";2020
"1035";154,719610436566;"M";2019
"1036";153,30274951317;"F";2021
"1037";155,853862993074;"F";2022
"1038";145,578279397526;"M";2020
"1039";149,018387561332;"F";2019
"1040";161,704365408702;"M";2023
"1041";142,747961092303;"F";2018
"1042";153,817856397292;"M";2022
"1043";149,486815682896;"F";2019
"1044";146,497727720888;"M";2018
"1045";156,996842079351;"F";2023
"1046";163,823842616139;"M";2023
"1047";142,393052425784;"M";2020
"1048";146,596886869416;"M";2021
"1049";157,35612775267;"M";2018
"1050";149,86372240332;"F";2022
"1051";162,432506144843;"F";2022
"1052";151,076421394739;"F";2018
"1053";156,335063966441;"F";2023
"1054";159,519500460219;"F";2019
"1055";145,221969382973;"F";2022
"1056";133,619654396464;"M";2021
"1057";161,324831289659;"F";2020
"1058";143,077363502724;"M";2022
"1059";158,37284843584;"F";2023
"1060";161,067085103028;"F";2023
"1061";152,800752646115;"F";2018
"1062";154,466119060832;"F";2022
"1063";146,798273015741;"M";2023
"1064";167,673003006617;"F";2022
"1065";150,36426376079;"M";2023
"1066";135,291330120793;"F";2022
"1067";146,009384810328;"F";2021
"1068";165,391719815647;"F";2022
"1069";162,329464478393;"M";2019
"1070";161,736804958533;"M";2021
"1071";150,531429987159;"F";2021
"1072";153,47805006357;"F";2018
"1073";149,303270035747;"M";2019
"1074";149,084529601159;"M";2022
"1075";160,818463009939;"F";2019
"1076";141,622783214966;"M";2019
"1077";149,005681582575;"M";2021
"1078";132,664740541399;"M";2019
"1079";142,334439765611;"M";2019
"1080";168,097209588636;"F";2018
"1081";150,806720260014;"F";2019
"1082";158,13583388723;"F";2023
"1083";139,40843844182;"F";2023
"1084";143,711316466019;"M";2019
"1085";154,429917355327;"M";2019
"1086";158,708983786257;"F";2021
"1087";135,143072031971;"M";2022
"1088";156,942594246733;"M";2018
"1089";154,040146209296;"M";2023
"1090";129,460015539689;"M";2019
"1091";153,973807952166;"M";2022
"1092";138,89883015763;"F";2021
"1093";162,077395220656;"F";2019
"1094";144,774036208095;"M";2020
"1095";150,93694638103;"M";2018
"1096";145,228925924203;"M";2018
"1097";141,661213381642;"F";2019
"1098";149,891503826197;"F";2022
"1099";144,030251348036;"M";2021
"1100";154,466261781851;"F";2021
"1101";144,750436619801;"F";2021
"1102";143,613021643917;"M";2022
"1103";139,270940594411;"F";2021
"1104";155,550540774812;"M";2018
"1105";139,436469763834;"M";2020
"1106";136,365167151895;"M";2020
"1107";149,539787931743;"F";2018
"1108";149,946089101326;"F";2020
"1109";164,498696124494;"M";2022
"1110";141,33631270283;"F";2022
"1111";152,011761988788;"M";2020
"1112";166,175694660748;"M";2020
"1113";153,733360330232;"F";2022
"1114";145,601432448834;"M";2020
"1115";143,96808513516;"F";2023
"1116";153,092910481612;"F";2021
"1117";148,926440569557;"M";2022
"1118";153,28782823257;"F";2022
"1119";163,614121419798;"M";2018
"1120";149,752310215263;"M";2020
"1121";148,018254968177;"M";2020
"1122";131,166582489375;"M";2021
"1123";146,309030647827;"F";2021
"1124";159,5698299368;"F";2020
"1125";162,784229384467;"M";2023
"1126";145,322743417961;"M";2020
"1127";145,54675304586;"M";2020
"1128";170,601393537572;"M";2021
"1129";155,971510177849;"M";2018
"1130";162,536391115362;"F";2018
"1131";139,268103131006;"M";2022
"1132";153,48225282896;"M";2021
"1133";138,579454245149;"F";2020
"1134";141,287503950665;"F";2023
"1135";149,724795813675;"M";2023
"1136";148,300162859963;"M";2023
"1137";133,758722713223;"F";2018
"1138";139,505046199012;"F";2021
"1139";157,100899210719;"F";2023
"1140";155,851070751585;"F";2022
"1141";154,357018121164;"F";2022
"1142";155,331047714827;"M";2020
"1143";148,740821763524;"M";2021
"1144";162,864346898147;"F";2023
"1145";151,450188554065;"F";2019
"1146";152,506230275086;"M";2022
"1147";132,728723347223;"M";2020
"1148";159,566407659397;"F";2021
"1149";155,493784393186;"M";2020
"1150";145,44784306378;"F";2023
"1151";147,383927922311;"F";2020
"1152";155,562591472721;"M";2020
"1153";155,556062941775;"F";2022
"1154";138,333573029126;"M";2020
"1155";157,204392974262;"F";2023
"1156";144,532457367126;"F";2023
"1157";161,353523043148;"F";2018
"1158";166,129186486891;"M";2023
"1159";157,662353483457;"F";2022
"1160";172,343810338788;"M";2022
"1161";137,70989383151;"M";2018
"1162";127,459687103764;"M";2023
"1163";173,512460729137;"M";2021
"1164";148,626093869305;"F";2020
"1165";158,026661580284;"M";2018
"1166";160,302160185906;"F";2022
"1167";151,926889721682;"M";2023
"1168";138,42630310347;"M";2023
"1169";153,830836806496;"F";2022
"1170";153,456858339316;"M";2020
"1171";144,889599465557;"F";2021
"1172";145,224148597126;"F";2020
"1173";154,375855532242;"M";2022
"1174";124,356378505493;"F";2018
"1175";160,265872373057;"M";2019
"1176";148,830662263556;"M";2021
"1177";150,015612760773;"M";2022
"1178";159,614441001657;"M";2020
"1179";144,901290199527;"M";2019
"1180";156,927961991567;"F";2019
"1181";143,528355089567;"M";2018
"1182";155,157061928504;"F";2023
"1183";156,775477241328;"F";2023
"1184";151,99901448373;"M";2023
"1185";141,988842909817;"F";2023
"1186";169,572344921724;"M";2018
"1187";160,098788224415;"M";2020
"1188";154,734531400808;"M";2023
"1189";153,896306932315;"M";2022
"1190";141,589818744999;"M";2023
"1191";142,751614560952;"F";2021
"1192";152,459238578125;"F";2020
"1193";152,541879662324;"F";2018
"1194";163,953995505951;"F";2018
"1195";147,268726419396;"F";2023
"1196";137,911060072641;"M";2018
"1197";140,320847500758;"M";2019
"1198";151,919889975706;"M";2020
"1199";140,615140605029;"F";2021
"1200";158,895899679457;"F";2021
"1201";142,928493936336;"F";2018
"1202";157,300830016693;"F";2023
"1203";177,454754026782;"M";2019
"1204";136,399994670728;"F";2023
"1205";145,376490269884;"F";2022
"1206";158,720049250415;"M";2019
"1207";151,725697315368;"M";2020
"1208";153,686400967062;"M";2022
"1209";173,672493886497;"M";2022
"1210";156,062056088481;"F";2022
"1211";132,797491089371;"F";2021
"1212";148,37702834392;"F";2023
"1213";163,088818396757;"F";2019
"1214";140,148784156543;"F";2018
"1215";136,044939936539;"F";2022
"1216";143,297534126486;"M";2021
"1217";147,988304733647;"M";2020
"1218";153,183689054589;"M";2021
"1219";149,507986865796;"M";2020
"1220";151,041398668644;"M";2021
"1221";149,551077590585;"F";2022
"1222";145,366765870259;"M";2022
"1223";142,615491722465;"F";2021
"1224";148,913512322579;"M";2023
"1225";161,263176474097;"F";2021
"1226";152,660106921397;"M";2019
"1227";132,96135441814;"F";2019
"1228";159,415907311994;"F";2022
"1229";154,931684594842;"F";2021
"1230";133,931753266899;"F";2018
"1231";147,186335584781;"F";2019
"1232";164,145153106229;"F";2019
"1233";142,171843168447;"F";2018
"1234";144,092906887982;"M";2020
"1235";161,384271912733;"M";2021
"1236";144,216986595491;"F";2023
"1237";157,075034400274;"F";2022
"1238";146,789311740418;"M";2022
"1239";165,968413333596;"F";2021
"1240";148,499528305167;"M";2023
"1241";133,572585742598;"F";2020
"1242";174,3122288284;"F";2018
"1243";141,167625700115;"F";2022
"1244";152,199026558092;"M";2022
"1245";153,950500746432;"M";2020
"1246";151,691138641325;"M";2019
"1247";130,807550342272;"F";2023
"1248";158,125112383455;"M";2018
"1249";141,098856083496;"F";2023
"1250";141,355658659424;"F";2023
"1251";141,629035915021;"M";2022
"1252";159,347859001973;"M";2023
"1253";147,520172618894;"M";2022
"1254";157,291675626034;"M";2018
"1255";151,908651167123;"F";2021
"1256";151,845012243706;"M";2022
"1257";159,552804852182;"F";2019
"1258";140,197442497204;"M";2019
"1259";157,044970327265;"F";2019
"1260";140,64668267516;"F";2018
"1261";145,377089238685;"F";2018
"1262";144,831163976996;"M";2019
"1263";151,784664975893;"M";2020
"1264";140,677424230782;"F";2021
"1265";160,030774453308;"F";2021
"1266";162,358458989644;"M";2018
"1267";132,888426508918;"F";2020
"1268";158,829173396342;"M";2022
"1269";144,964847188135;"M";2019
"1270";140,668855586747;"M";2023
"1271";157,252881387825;"M";2018
"1272";142,773230417387;"M";2020
"1273";151,851478691607;"F";2018
"1274";119,114412386584;"M";2018
"1275";144,410205886066;"F";2022
"1276";160,638114074694;"M";2021
"1277";148,526913876614;"F";2019
"1278";142,129940802792;"M";2018
"1279";159,924748585884;"M";2021
"1280";154,628206894331;"M";2023
"1281";136,43562315219;"F";2018
"1282";144,606492890904;"M";2023
"1283";143,850187925818;"M";2020
"1284";151,556505867638;"M";2021
"1285";148,47450735659;"M";2019
"1286";162,807653348566;"F";2018
"1287";150,593815550938;"M";2019
"1288";138,47562569603;"M";2023
"1289";142,028111788584;"M";2022
"1290";162,484415663624;"F";2020
"1291";153,256063664914;"M";2021
"1292";142,521387913043;"M";2021
"1293";140,571269114627;"F";2022
"1294";143,419119477347;"F";2022
"1295";156,3188244811;"F";2022
"1296";149,808324302287;"M";2018
"1297";161,552819054341;"M";2021
"1298";127,814810846634;"M";2018
"1299";135,388662191557;"M";2021
"1300";156,308880064136;"F";2023
"1301";165,434478159482;"F";2022
"1302";140,944902304312;"M";2023
"1303";153,283449162715;"M";2023
"1304";143,637557228238;"M";2018
"1305";150,594055704088;"F";2022
"1306";147,69220264591;"F";2022
"1307";138,231627450871;"M";2023
"1308";146,706607588756;"F";2019
"1309";151,133074545282;"M";2018
"1310";140,233251557219;"M";2020
"1311";149,087065356571;"F";2023
"1312";140,312403623651;"M";2020
"1313";142,560483391152;"F";2022
"1314";140,850861836336;"M";2022
"1315";150,329623666011;"M";2022
"1316";129,505230458709;"M";2018
"1317";155,972905086575;"F";2019
"1318";172,037949467605;"M";2021
"1319";150,965916842875;"F";2023
"1320";136,341154507227;"M";2019
"1321";145,61661335399;"M";2019
"1322";141,791562479958;"F";2021
"1323";130,795760526079;"F";2020
"1324";149,257375859776;"M";2018
"1325";147,130056499102;"F";2020
"1326";143,383897114131;"M";2022
"1327";167,23678644707;"F";2020
"1328";137,808914918729;"F";2018
"1329";167,491574829404;"M";2022
"1330";157,196987284993;"M";2018
"1331";141,028063086031;"F";2018
"1332";146,591854540363;"F";2021
"1333";163,213369439825;"F";2020
"1334";144,381249758176;"F";2023
"1335";148,987037961366;"M";2023
"1336";152,651485308508;"F";2019
"1337";152,179158292073;"F";2023
"1338";145,999269242459;"M";2019
"1339";157,793151066056;"F";2018
"1340";141,851272325026;"F";2023
"1341";150,508884804815;"M";2019
"1342";128,47176835109;"M";2019
"1343";162,301577779691;"F";2023
"1344";141,008763541229;"M";2020
"1345";135,838159843603;"M";2021
"1346";147,44309953136;"F";2018
"1347";124,202476326269;"M";2019
"1348";157,213923054935;"M";2021
"1349";152,719529597934;"M";2020
"1350";139,418140491518;"M";2020
"1351";147,82602132979;"F";2018
"1352";153,856765328275;"F";2020
"1353";165,611886746102;"F";2022
"1354";147,646104904922;"F";2022
"1355";137,212506440533;"M";2023
"1356";148,106674613688;"M";2019
"1357";153,385377416521;"M";2022
"1358";157,827184234536;"F";2021
"1359";157,604844016;"F";2021
"1360";145,800362433097;"M";2020
